STATE,CLASS,GENDER,AGE,PAID
STATE 04,C7A,M,54,437.77
STATE 02,C71,F,54,437.34
STATE 02,F7 ,F,54,435.51
STATE 07,C71,M,54,422.54
STATE 03,C7B,M,54,417.39
STATE 15,C71,M,54,414.23
STATE 01,C7 ,M,54,412.16
STATE 04,C7 ,F,54,410.4
STATE 02,C1B,M,54,409.91
STATE 15,C1C,M,54,403.78
STATE 17,C71,F,54,383.63
STATE 04,C71,M,54,378.52
STATE 15,C71,M,54,360.36
STATE 07,C7 ,F,54,357.72
STATE 04,C7B,M,54,342.04
STATE 12,C7 ,M,54,331.45
STATE 02,C1B,M,54,324.9
STATE 03,C71,F,54,324.43
STATE 17,C7 ,M,54,306.7
STATE 06,C7A,F,54,305.48
STATE 12,C1 ,M,54,298.22
STATE 15,C7B,F,54,286
STATE 02,C7 ,F,54,272.89
STATE 15,C11,F,54,265.23
STATE 15,C7 ,F,54,263.34
STATE 02,C71,F,54,262.18
STATE 04,C7B,M,54,243
STATE 04,C7 ,F,54,235.84
STATE 15,C71,F,54,233.78
STATE 15,C7 ,M,54,227.72
STATE 15,C1 ,M,54,226.27
STATE 12,C1B,F,54,225
STATE 03,C71,M,54,225
STATE 13,C11,F,54,224.27
STATE 15,C72,M,54,218.01
STATE 02,C11,F,54,200
STATE 15,C71,M,54,194.44
STATE 06,C11,F,54,172.26
STATE 02,C11,M,54,164.74
STATE 15,C7B,F,54,142.74
STATE 04,C7B,M,54,140.04
STATE 15,C7B,F,54,120
STATE 15,C7 ,M,54,65.45
STATE 02,C1B,M,54,65
STATE 04,C71,M,53,11669.62
STATE 13,C11,M,53,11599.69
STATE 03,C71,F,53,11334.49
STATE 02,C1 ,M,53,10271.83
STATE 17,C7B,M,53,10067.47
STATE 04,C71,M,53,9319.94
STATE 15,C11,M,53,9200.62
STATE 15,C7B,M,53,8938.81
STATE 01,C71,M,53,8170.69
STATE 15,C11,M,53,8107.8
STATE 06,C7 ,M,53,7966.3
STATE 06,C7 ,F,53,7676.44
STATE 04,C7B,M,53,7354.57
STATE 17,C71,M,53,7328.82
STATE 06,C7C,M,53,7273.75
STATE 15,C11,M,53,7173.95
STATE 12,C1B,M,53,6872.31
STATE 02,C7B,M,53,6792.72
STATE 15,C1 ,M,53,6400.16
STATE 13,C7B,M,53,6055.76
STATE 15,C7 ,M,53,5910.75
STATE 04,C7B,M,53,5572.45
STATE 12,C71,M,53,5491.15
STATE 15,C1 ,M,53,5278.9
STATE 02,C7A,F,53,4681
STATE 06,C1B,F,53,4669.41
STATE 02,C7B,M,53,4617.24
STATE 17,C71,F,53,4334.51
STATE 12,C7B,F,53,4165.44
STATE 04,C7 ,F,53,4150.59
STATE 06,C11,M,53,4149.24
STATE 06,C7B,M,53,4144.16
STATE 02,C71,F,53,4060.6
STATE 17,C7B,M,53,4018.01
STATE 06,C71,F,53,4010
STATE 15,C1C,M,53,3845.11
STATE 06,C7 ,M,53,3700.96
STATE 02,C1B,F,53,3648
STATE 10,C7B,F,53,3605.2
STATE 02,C7B,M,53,3569.77
STATE 17,C71,F,53,3326.03
STATE 17,F7 ,M,53,3295.23
STATE 06,C11,M,53,3205.33
STATE 15,C1B,F,53,3190.13
STATE 04,F71,F,53,3174.71
STATE 15,C1B,M,53,3173.7
STATE 10,C1B,M,53,3161.97
STATE 07,C71,M,53,2992.53
STATE 15,C2 ,F,53,2957.68
STATE 02,C1B,M,53,2916
STATE 17,C71,M,53,2883.9
STATE 02,C71,F,53,2878.33
STATE 04,C7 ,M,53,2770.7
STATE 10,C71,M,53,2748.47
STATE 13,C11,F,53,2734.19
STATE 03,C71,M,53,2653.78
STATE 04,C7 ,M,53,2628.09
STATE 02,C1 ,M,53,2618.35
STATE 02,C11,M,53,2565.47
STATE 15,C7B,F,53,2500
STATE 07,C71,F,53,2399.38
STATE 15,C11,M,53,2358.47
STATE 04,C7 ,F,53,2330.86
STATE 15,C7B,F,53,2281.34
STATE 17,C7B,M,53,2228.07
STATE 02,C1B,M,53,2203.89
STATE 10,C11,F,53,2200.97
STATE 15,C7B,M,53,2188.15
STATE 13,C1 ,M,53,2187.3
STATE 02,C7C,M,53,2144.87
STATE 15,C7B,M,53,2141.37
STATE 02,C1B,F,53,2105.55
STATE 15,C7 ,M,53,2100.56
STATE 17,C71,M,53,1922.4
STATE 15,C1B,F,53,1916.44
STATE 10,C7 ,F,53,1913.63
STATE 15,C7A,M,53,1910
STATE 06,C7B,F,53,1902.51
STATE 03,C7B,F,53,1900
STATE 13,C1C,M,53,1809.29
STATE 02,C1B,M,53,1784.36
STATE 12,C71,F,53,1746.08
STATE 06,C11,M,53,1702.78
STATE 15,C11,M,53,1701.53
STATE 07,C71,F,53,1700
STATE 14,F7 ,M,53,1699.46
STATE 10,C1 ,F,53,1694.95
STATE 15,C71,F,53,1683.05
STATE 04,C7 ,M,53,1675.85
STATE 02,C1B,F,53,1663.43
STATE 06,C1B,F,53,1646
STATE 17,C7 ,M,53,1643.2
STATE 01,C1 ,M,53,1623.65
STATE 15,C7B,M,53,1611.28
STATE 04,C7 ,M,53,1607.19
STATE 15,C1 ,F,53,1595.62
STATE 14,C1 ,M,53,1585.63
STATE 01,C11,M,53,1568.21
STATE 02,C7B,M,53,1546.18
STATE 13,C11,F,53,1533.8
STATE 15,C71,F,53,1522.57
STATE 15,C7B,M,53,1519.87
STATE 04,C7 ,M,53,1519.76
STATE 15,C1 ,M,53,1514.75
STATE 02,C11,F,53,1514.52
STATE 15,C7C,M,53,1500
STATE 03,F71,M,53,1493.44
STATE 15,C71,F,53,1486.05
STATE 06,C1B,M,53,1464.16
STATE 15,C7B,M,53,1442.47
STATE 12,C1 ,F,53,1442.32
STATE 13,C11,M,53,1406.98
STATE 02,C1B,M,53,1400
STATE 02,C71,M,53,1383.07
STATE 06,C1A,M,53,1371.76
STATE 01,C11,M,53,1367.13
STATE 02,C11,M,53,1353
STATE 06,C7C,M,53,1339.86
STATE 15,C71,M,53,1338.85
STATE 06,C1 ,M,53,1338.36
STATE 06,C11,M,53,1324.74
STATE 04,C7B,M,53,1317.3
STATE 15,C7 ,M,53,1294.25
STATE 06,C1 ,M,53,1257.9
STATE 10,C1 ,F,53,1245.25
STATE 15,C7B,M,53,1240.74
STATE 13,C72,M,53,1231.25
STATE 12,C7B,M,53,1222.6
STATE 17,C71,M,53,1220.72
STATE 04,C71,M,53,1217.24
STATE 02,C7B,M,53,1212.65
STATE 04,C7B,M,53,1201.33
STATE 02,C7 ,M,53,1189.83
STATE 02,C7 ,F,53,1179.49
STATE 15,C7B,F,53,1151.46
STATE 01,C1 ,F,53,1143.37
STATE 02,C7 ,F,53,1142.28
STATE 07,C71,M,53,1141.11
STATE 14,F7 ,M,53,1133.6
STATE 17,C7B,F,53,1123.07
STATE 15,C7C,M,53,1111.39
STATE 17,C7 ,M,53,1101.36
STATE 15,C7B,M,53,1100.39
STATE 04,C71,F,53,1097.92
STATE 02,C7C,M,53,1095.07
STATE 17,C71,F,53,1093.36
STATE 15,C11,F,53,1084
STATE 15,C7B,M,53,1074.51
STATE 15,C7B,M,53,1049.61
STATE 02,C71,F,53,1039.44
STATE 04,C7B,M,53,1038.07
STATE 06,C1 ,F,53,1012.67
STATE 02,C11,F,53,1011
STATE 06,C11,M,53,1004.35
STATE 06,C1 ,F,53,1000
STATE 17,C7B,M,53,994.78
STATE 02,C7 ,F,53,989.94
STATE 03,C1C,M,53,984.28
STATE 06,C1B,F,53,972.02
STATE 15,C72,M,53,947.26
STATE 02,C7B,F,53,936.38
STATE 02,C7B,M,53,925
STATE 15,C7C,M,53,891.42
STATE 03,C11,F,53,883.52
STATE 01,C11,M,53,881.44
STATE 14,C71,M,53,873.68
STATE 02,C1 ,M,53,865.47
STATE 10,C1B,M,53,860.89
STATE 01,C7 ,F,53,857.65
STATE 02,C1 ,M,53,855.93
STATE 06,C1 ,M,53,853.65
STATE 02,C11,M,53,851.8
STATE 15,C1A,M,53,849.66
STATE 03,C71,M,53,843.54
STATE 12,C2 ,M,53,838.65
STATE 02,C7B,M,53,803.57
STATE 17,C7 ,F,53,803.39
STATE 15,C11,M,53,803.25
STATE 17,C7 ,F,53,803.22
STATE 15,C7C,M,53,801.28
STATE 15,C1B,M,53,800.89
STATE 15,C7B,M,53,781.78
STATE 02,C7B,M,53,759.89
STATE 07,C71,M,53,752.3
STATE 03,C7B,F,53,752.1
STATE 02,C7B,M,53,750
STATE 15,C71,M,53,750
STATE 13,C7 ,M,53,744.87
STATE 13,C7B,M,53,741.13
STATE 10,C71,F,53,733.78
STATE 02,C7 ,M,53,731.99
STATE 02,C11,M,53,701.3
STATE 15,C1B,M,53,692.58
STATE 15,C1B,M,53,688.76
STATE 13,C1B,M,53,681.24
STATE 07,C7 ,F,53,681.04
STATE 02,C1C,M,53,677.29
STATE 07,C71,F,53,676.5
STATE 01,C7 ,M,53,675
STATE 06,C1 ,M,53,672.39
STATE 02,C71,M,53,669.9
STATE 12,C7B,M,53,665.44
STATE 15,C71,M,53,659.98
STATE 12,C11,M,53,659.17
STATE 06,C1 ,M,53,659.13
STATE 04,C71,F,53,650.38
STATE 15,C7B,M,53,640.09
STATE 10,C11,M,53,636.71
STATE 07,C72,M,53,636.33
STATE 17,C7B,M,53,622.27
STATE 13,C7 ,M,53,614.92
STATE 13,C7B,F,53,608.83
STATE 07,C71,F,53,595
STATE 15,C7 ,M,53,592.02
STATE 13,C11,F,53,591.67
STATE 03,C1 ,M,53,587.86
STATE 07,C7 ,M,53,587.74
STATE 06,C71,M,53,580.05
STATE 04,C7 ,M,53,573.03
STATE 02,C7B,M,53,572.77
STATE 06,C71,M,53,563.86
STATE 15,C1 ,M,53,555.58
STATE 15,C1B,M,53,547.85
STATE 04,C71,F,53,547.09
STATE 03,C11,F,53,538.41
STATE 03,C71,M,53,525
STATE 12,C1B,M,53,520.88
STATE 02,C7 ,M,53,520.5
STATE 02,C7 ,F,53,520.33
STATE 03,C7C,M,53,518.87
STATE 15,C1 ,M,53,513.84
STATE 04,C7 ,M,53,511.92
STATE 15,C7B,M,53,505.11
STATE 15,C11,M,53,493.79
STATE 04,C7 ,M,53,486.16
STATE 17,C7B,F,53,485.77
STATE 15,C11,F,53,477.36
STATE 06,C7B,M,53,466.36
STATE 02,C11,M,53,464.93
STATE 15,C11,M,53,458.82
STATE 15,C7B,M,53,450.54
STATE 14,F7 ,F,53,441.49
STATE 03,C71,M,53,439.97
STATE 15,C7A,M,53,436.76
STATE 17,C7B,M,53,431.98
STATE 02,C1 ,F,53,431.5
STATE 04,C71,M,53,427.94
STATE 02,C2 ,M,53,426.1
STATE 03,C7B,M,53,424.28
STATE 10,C11,F,53,423.75
STATE 03,C1B,M,53,422.95
STATE 15,C7C,M,53,416.2
STATE 15,C7 ,M,53,412.83
STATE 12,C2 ,F,53,410.5
STATE 07,C71,M,53,410.14
STATE 14,C71,M,53,402.8
STATE 15,C7 ,M,53,376.99
STATE 02,C11,M,53,350.17
STATE 15,C11,F,53,344.1
STATE 07,C7B,M,53,342.42
STATE 10,C1B,M,53,341
STATE 11,C1 ,M,53,337.96
STATE 15,C71,M,53,334.53
STATE 15,C1B,F,53,325.36
STATE 02,C7C,M,53,323.77
STATE 02,C7 ,F,53,319.73
STATE 06,C7C,M,53,318.09
STATE 15,C71,F,53,312.97
STATE 04,C7B,F,53,302.1
STATE 15,C71,M,53,300
STATE 15,F71,M,53,299.74
STATE 06,C7B,M,53,289
STATE 04,C7B,M,53,288.43
STATE 15,C1 ,M,53,287.03
STATE 02,C11,F,53,280.67
STATE 15,C7B,M,53,274.3
STATE 17,C71,M,53,266.05
STATE 02,C11,M,53,259.43
STATE 10,C71,F,53,228.05
STATE 14,C71,M,53,206.7
STATE 06,C71,F,53,186.56
STATE 17,C7 ,F,53,165
STATE 15,C1C,F,53,150
STATE 04,F71,M,53,142.2
STATE 04,C71,M,53,113.92
STATE 04,C7B,M,53,113.33
STATE 02,C1B,M,53,97.04
STATE 15,C7 ,M,53,84.79
STATE 14,C1B,F,53,74.72
STATE 02,C1C,F,53,53.8
STATE 03,F7 ,M,53,50
STATE 15,C1 ,M,53,47.76
STATE 02,C71,M,53,41.75
STATE 04,C7 ,F,53,32
STATE 15,C11,M,53,31.57
STATE 04,C7B,M,52,16208.05
STATE 04,C7B,M,52,16175
STATE 01,C1 ,M,52,15845
STATE 15,C7C,M,52,14908.67
STATE 13,C11,M,52,12091.48
STATE 15,C72,M,52,10154.37
STATE 06,C7B,M,52,9668.22
STATE 10,C71,M,52,8869.98
STATE 15,C11,F,52,7964.72
STATE 04,C71,M,52,7571.58
STATE 17,C71,M,52,7524.01
STATE 12,C11,M,52,7136.8
STATE 02,C7 ,M,52,6832.98
STATE 12,C7C,F,52,6210.85
STATE 15,C1A,F,52,6055.33
STATE 02,C71,M,52,5882
STATE 10,C1B,F,52,5811.16
STATE 02,C1 ,F,52,5671.92
STATE 15,C72,M,52,5598.05
STATE 15,C1B,M,52,5482.68
STATE 02,C7B,M,52,5370.19
STATE 15,C11,M,52,5143.65
STATE 10,C7 ,M,52,4872.03
STATE 13,C1B,M,52,4809.75
STATE 15,C7 ,F,52,4536.19
STATE 15,C1B,M,52,4234.65
STATE 10,C11,F,52,4171.55
STATE 17,C7 ,M,52,4155.69
STATE 15,C1 ,M,52,4120.68
STATE 17,C7 ,M,52,4118.55
STATE 06,C7B,F,52,4112.56
STATE 04,C7B,M,52,4078.3
STATE 15,C1B,F,52,4000
STATE 15,C71,F,52,3942.63
STATE 06,C1 ,M,52,3820.68
STATE 07,C71,M,52,3740.13
STATE 13,C1B,M,52,3696
STATE 02,C7C,M,52,3675
STATE 01,C1 ,F,52,3660.97
STATE 12,C1B,F,52,3626.77
STATE 03,C7 ,M,52,3570.96
STATE 15,C72,M,52,3332.79
STATE 12,C11,F,52,3321.59
STATE 15,C71,M,52,3302.34
STATE 10,C7B,F,52,3285.5
STATE 07,C71,M,52,3283.81
STATE 15,C11,F,52,3265.31
STATE 02,C71,F,52,3240
STATE 04,C7B,M,52,3239.11
STATE 04,C7B,M,52,3211.1
STATE 04,C72,M,52,3204.38
STATE 15,C1 ,M,52,3199.62
STATE 14,C11,M,52,3100.58
STATE 13,C71,M,52,3085.09
STATE 15,C1B,M,52,3070.28
STATE 03,C7B,F,52,3043.57
STATE 02,F1 ,F,52,3038.81
STATE 17,C7A,F,52,3022.65
STATE 13,C7B,M,52,3021.88
STATE 14,F71,M,52,2965.24
STATE 04,F71,M,52,2941.5
STATE 13,C11,M,52,2908.31
STATE 15,C1 ,M,52,2895.89
STATE 12,C7 ,M,52,2873.55
STATE 04,C71,M,52,2802.98
STATE 15,C1C,M,52,2713.54
STATE 15,C7B,M,52,2710.63
STATE 15,C11,F,52,2668.81
STATE 17,C7 ,M,52,2634.39
STATE 06,C7 ,M,52,2594.2
STATE 15,C7 ,F,52,2563.43
STATE 15,C7 ,F,52,2558.85
STATE 10,C1 ,M,52,2528.7
STATE 02,C11,F,52,2520.09
STATE 17,C71,M,52,2500.47
STATE 10,C71,F,52,2482.18
STATE 17,F71,M,52,2442.97
STATE 03,F11,M,52,2420.85
STATE 17,C72,M,52,2384.36
STATE 03,C11,F,52,2372.51
STATE 04,C71,F,52,2348.28
STATE 15,C71,M,52,2319.89
STATE 06,C1B,F,52,2313.46
STATE 10,C11,M,52,2305.79
STATE 13,C1B,M,52,2268.35
STATE 06,C11,M,52,2264.77
STATE 13,C11,M,52,2262.15
STATE 15,C71,M,52,2255.89
STATE 02,C71,M,52,2231.99
STATE 04,C71,M,52,2148.8
STATE 02,C71,M,52,2127.22
STATE 02,C7 ,M,52,2100
STATE 13,C11,F,52,2095.41
STATE 17,C7B,M,52,2094.49
STATE 10,C7B,M,52,2040.35
STATE 02,C11,F,52,2027.99
STATE 14,C71,M,52,2011.49
STATE 07,C71,M,52,1987.68
STATE 06,C1 ,F,52,1978.97
STATE 06,C11,F,52,1967.97
STATE 15,C71,M,52,1962.91
STATE 15,C1 ,M,52,1907.39
STATE 15,C7 ,F,52,1869.49
STATE 03,C71,M,52,1836.11
STATE 13,C1 ,M,52,1788.06
STATE 15,C7 ,F,52,1787.42
STATE 06,C11,F,52,1770.63
STATE 03,C7B,F,52,1769.15
STATE 15,C71,M,52,1764.12
STATE 15,C11,M,52,1758.73
STATE 14,C7 ,M,52,1722.29
STATE 06,C7A,M,52,1720.09
STATE 04,C7B,M,52,1712.08
STATE 15,C1 ,M,52,1694.74
STATE 15,C1B,M,52,1665.54
STATE 15,C1 ,M,52,1640.69
STATE 15,C7C,M,52,1637.69
STATE 12,C7B,M,52,1625.17
STATE 15,C2 ,F,52,1625
STATE 17,C71,M,52,1620.73
STATE 15,C7B,M,52,1579.72
STATE 02,C72,M,52,1577.23
STATE 15,C7B,F,52,1573.23
STATE 06,C11,F,52,1541.52
STATE 15,C1 ,M,52,1530.84
STATE 15,C71,M,52,1523.72
STATE 04,C7C,M,52,1513.5
STATE 07,C7 ,M,52,1492.96
STATE 17,C71,F,52,1478.53
STATE 06,C11,F,52,1460.1
STATE 15,C7 ,M,52,1450
STATE 06,C1 ,F,52,1445.96
STATE 07,C7 ,M,52,1401.84
STATE 15,C7B,M,52,1400.81
STATE 15,C11,F,52,1400.4
STATE 07,C71,F,52,1391.13
STATE 15,C7B,M,52,1376.27
STATE 02,C11,M,52,1373.47
STATE 02,C11,F,52,1372.21
STATE 10,C71,M,52,1315.06
STATE 15,C7C,M,52,1307.41
STATE 15,C72,M,52,1298.91
STATE 12,C1A,M,52,1294.87
STATE 06,C11,F,52,1266.11
STATE 17,C7B,M,52,1263.16
STATE 17,C7 ,F,52,1240.42
STATE 02,C7B,M,52,1238.39
STATE 15,C11,F,52,1234.08
STATE 06,C11,F,52,1229
STATE 12,C7B,M,52,1226.12
STATE 06,C1 ,F,52,1222.12
STATE 06,C71,M,52,1194.96
STATE 06,C71,F,52,1190.97
STATE 15,F71,F,52,1177.49
STATE 15,C7 ,M,52,1162.61
STATE 06,C1C,M,52,1156.4
STATE 04,F7 ,M,52,1151.64
STATE 01,C71,M,52,1144.92
STATE 02,C7A,F,52,1139.93
STATE 15,C11,M,52,1123.1
STATE 15,C71,M,52,1086.61
STATE 13,C7B,M,52,1085.43
STATE 15,C71,M,52,1071.9
STATE 12,C1A,M,52,1059.72
STATE 02,C1 ,M,52,1057.79
STATE 15,C7B,M,52,1045.28
STATE 04,C71,M,52,1044.7
STATE 17,C7 ,F,52,1035.59
STATE 15,C71,M,52,1028.9
STATE 15,C7B,F,52,1014.09
STATE 15,C2 ,F,52,1007.02
STATE 15,C71,M,52,996.19
STATE 02,C71,M,52,975.43
STATE 06,C1B,M,52,967.19
STATE 02,C7 ,M,52,962.15
STATE 07,C7B,M,52,961.26
STATE 12,C1B,M,52,952.64
STATE 10,C1B,F,52,951.8
STATE 02,C7B,M,52,949.22
STATE 02,C7B,M,52,948.53
STATE 15,C72,M,52,942.38
STATE 02,C1 ,F,52,937.31
STATE 06,C7B,M,52,930.88
STATE 13,C1B,F,52,927.36
STATE 17,C7C,F,52,919.99
STATE 06,C7 ,F,52,913.34
STATE 03,C71,F,52,913.08
STATE 04,C71,M,52,896.83
STATE 15,C71,M,52,896.16
STATE 02,C1A,M,52,895.01
STATE 02,C71,F,52,894.54
STATE 04,C7 ,F,52,894.35
STATE 15,C11,F,52,888.6
STATE 02,C71,M,52,880.5
STATE 02,C7B,F,52,877.83
STATE 15,C71,M,52,871.59
STATE 03,C1 ,M,52,868.7
STATE 17,C71,M,52,865.15
STATE 17,C7B,M,52,850.29
STATE 02,C71,M,52,848.25
STATE 06,C1 ,F,52,837.33
STATE 15,C1B,F,52,831.03
STATE 15,C71,M,52,828.26
STATE 15,C7 ,F,52,816.3
STATE 10,C7B,M,52,810
STATE 04,C7 ,M,52,806.24
STATE 02,C7B,F,52,800
STATE 03,C71,F,52,800
STATE 10,C1 ,M,52,797.04
STATE 03,C7 ,F,52,789.28
STATE 15,C1C,M,52,783.29
STATE 03,C11,M,52,779.49
STATE 15,C7 ,M,52,778.22
STATE 15,C71,F,52,777.74
STATE 15,C7 ,F,52,775
STATE 07,C7B,M,52,771.06
STATE 15,C7B,M,52,765.49
STATE 03,C1 ,M,52,763.53
STATE 15,C7B,M,52,762.63
STATE 15,C71,M,52,755.29
STATE 03,C11,F,52,752.32
STATE 15,C11,M,52,750
STATE 02,C1B,M,52,744.69
STATE 13,C1B,M,52,741
STATE 07,C71,F,52,739.14
STATE 03,C7B,M,52,732.64
STATE 15,C7B,F,52,727.11
STATE 06,C71,M,52,727.02
STATE 04,C7 ,F,52,721.25
STATE 02,C7B,F,52,720.61
STATE 17,C7A,F,52,717.05
STATE 15,C71,M,52,708.94
STATE 06,C7B,F,52,706.04
STATE 02,C71,M,52,675
STATE 03,C7C,M,52,675
STATE 15,C1B,M,52,674.44
STATE 02,C1B,F,52,671.72
STATE 04,C7B,F,52,669.45
STATE 15,C72,M,52,663.88
STATE 07,C7 ,F,52,650
STATE 04,C7 ,M,52,648.93
STATE 15,C1 ,F,52,647
STATE 06,C1 ,M,52,631.71
STATE 04,C7C,M,52,628.83
STATE 06,C7B,M,52,627.8
STATE 15,C7 ,M,52,627.19
STATE 02,C7 ,M,52,613.22
STATE 15,C71,M,52,612.29
STATE 15,C7 ,F,52,600
STATE 03,C1B,F,52,597.08
STATE 14,C11,M,52,596.1
STATE 02,C7 ,F,52,589.6
STATE 10,C1B,M,52,588.47
STATE 15,C1A,M,52,588.32
STATE 15,C1 ,F,52,578.97
STATE 15,C71,M,52,564.22
STATE 15,F1 ,F,52,562.82
STATE 06,C7C,M,52,558.45
STATE 15,C71,M,52,556.82
STATE 04,C7A,F,52,547.9
STATE 02,C11,M,52,538.16
STATE 06,C7 ,M,52,528.83
STATE 01,C7 ,M,52,523.73
STATE 01,C71,M,52,504.91
STATE 17,C71,M,52,504.63
STATE 15,C71,F,52,504.47
STATE 02,C1B,M,52,500
STATE 04,C7B,M,52,497.37
STATE 04,C7 ,M,52,497
STATE 02,C11,M,52,496.92
STATE 06,C1 ,M,52,490
STATE 02,C71,F,52,487.8
STATE 12,C7B,F,52,487.51
STATE 02,C1B,F,52,483.74
STATE 02,C7 ,M,52,470.99
STATE 03,C7 ,M,52,464.86
STATE 15,C1B,F,52,459.88
STATE 04,C72,M,52,442.7
STATE 03,C7B,M,52,436.37
STATE 10,C7B,M,52,428.52
STATE 15,C1 ,M,52,427.46
STATE 04,C7B,M,52,427.35
STATE 02,C1B,F,52,427.3
STATE 06,C1 ,F,52,420
STATE 02,C1B,M,52,405.33
STATE 03,C7B,F,52,403.56
STATE 10,C71,M,52,403.14
STATE 03,C1B,M,52,401.79
STATE 17,C71,F,52,400.47
STATE 15,C71,F,52,400
STATE 15,C71,M,52,399.57
STATE 15,C11,F,52,398.25
STATE 12,C2 ,F,52,392.09
STATE 07,C71,M,52,384.77
STATE 15,C71,M,52,381.94
STATE 02,F7 ,M,52,381.39
STATE 15,C1B,M,52,381.25
STATE 15,C1B,M,52,362.15
STATE 07,C7B,M,52,356.87
STATE 04,C71,M,52,355.86
STATE 04,C71,M,52,354.8
STATE 10,C11,M,52,351.12
STATE 02,C1 ,M,52,350
STATE 07,F71,F,52,336
STATE 02,C7B,F,52,324.54
STATE 12,C1B,F,52,322.48
STATE 02,C1B,M,52,312.28
STATE 02,C1B,F,52,310.9
STATE 06,C1B,M,52,296.86
STATE 12,C1B,M,52,295.32
STATE 06,C7 ,M,52,291.08
STATE 15,C7 ,F,52,291.01
STATE 15,C2 ,F,52,287.02
STATE 17,C7 ,F,52,272.48
STATE 02,C1B,M,52,267.27
STATE 07,C71,F,52,260.61
STATE 06,C1 ,F,52,258.09
STATE 02,C7 ,M,52,250
STATE 15,C2 ,F,52,235.95
STATE 02,C1B,M,52,227.61
STATE 15,C11,F,52,204.29
STATE 02,C1B,M,52,200
STATE 15,C1B,M,52,198.61
STATE 06,C1B,F,52,175
STATE 15,C71,F,52,170.73
STATE 04,C71,F,52,125
STATE 15,C7 ,F,52,123.32
STATE 06,C1A,F,52,90.64
STATE 07,C71,M,52,85.38
STATE 15,C11,F,52,42.59
STATE 15,C11,M,52,9.5
STATE 13,C1B,M,51,16140.95
STATE 02,C71,M,51,12582.27
STATE 02,C7B,M,51,11936.29
STATE 17,C71,F,51,11055.99
STATE 12,C1B,F,51,10836.4
STATE 10,C1B,M,51,10218.82
STATE 02,C11,M,51,9963.09
STATE 13,C7B,M,51,9523.22
STATE 10,C1 ,F,51,8687.61
STATE 12,C1B,M,51,8534.72
STATE 15,C7 ,F,51,7807.72
STATE 17,C71,F,51,7758.57
STATE 13,C7B,M,51,7141.83
STATE 15,C7 ,M,51,6937.9
STATE 04,C71,F,51,6890.65
STATE 10,C1 ,M,51,6884.15
STATE 04,C7A,M,51,6731.46
STATE 14,C11,F,51,6706.5
STATE 12,C1A,F,51,6500.9
STATE 06,C7B,F,51,6381.34
STATE 15,C7B,M,51,6345.53
STATE 06,C7B,M,51,6193.21
STATE 02,C7B,M,51,6083.65
STATE 06,C1B,M,51,5906.95
STATE 15,C7C,M,51,5691.37
STATE 02,C1B,M,51,5643.51
STATE 15,C11,M,51,5489.32
STATE 10,C11,M,51,5389.99
STATE 17,C71,M,51,5124.67
STATE 10,C1B,F,51,5031.57
STATE 15,C7B,F,51,4990.66
STATE 15,C7B,F,51,4933.88
STATE 15,C1B,M,51,4914.98
STATE 17,C7B,M,51,4912.47
STATE 15,C1B,M,51,4885.31
STATE 03,C11,M,51,4778
STATE 13,C7B,M,51,4648.92
STATE 06,C7 ,F,51,4617.68
STATE 06,C1 ,M,51,4531.64
STATE 15,C71,F,51,4460.55
STATE 06,C7C,F,51,4406.56
STATE 15,C7 ,F,51,4345.64
STATE 10,C1C,M,51,4216.14
STATE 02,C7C,F,51,4158.09
STATE 17,C71,M,51,4157.65
STATE 06,C7B,M,51,4097.87
STATE 10,C1 ,M,51,4043.29
STATE 04,C71,M,51,3864
STATE 13,C7 ,M,51,3858.47
STATE 07,C71,F,51,3846.6
STATE 02,C11,M,51,3759.82
STATE 17,C71,F,51,3729.71
STATE 15,C11,F,51,3650.51
STATE 02,C1B,F,51,3562.93
STATE 04,C7 ,F,51,3407.25
STATE 03,C7 ,F,51,3375.12
STATE 02,C71,M,51,3311.53
STATE 06,C7A,M,51,3296.29
STATE 15,C7 ,F,51,3280.39
STATE 02,C71,M,51,3259.71
STATE 12,C7B,F,51,3181.1
STATE 02,C1B,M,51,3139.38
STATE 15,C71,M,51,3110.34
STATE 06,C7 ,F,51,3037.06
STATE 07,C7A,F,51,3012.69
STATE 07,C7 ,F,51,2971.4
STATE 17,F71,M,51,2953.78
STATE 03,C7B,F,51,2885.43
STATE 02,C11,F,51,2883.95
STATE 17,C71,F,51,2883.17
STATE 14,C11,F,51,2784.06
STATE 15,C1 ,M,51,2771.98
STATE 10,C7B,F,51,2742.6
STATE 02,C1B,M,51,2737.75
STATE 17,C71,F,51,2693.15
STATE 04,C7 ,F,51,2676.31
STATE 17,C71,M,51,2649.87
STATE 02,C7 ,F,51,2637.04
STATE 12,C71,F,51,2636.06
STATE 04,C71,M,51,2630.23
STATE 15,C7 ,M,51,2624
STATE 02,C7B,F,51,2620
STATE 13,C7 ,M,51,2618.61
STATE 15,C7B,F,51,2613.43
STATE 10,C71,M,51,2612.98
STATE 12,C11,M,51,2572.15
STATE 02,C71,M,51,2568.88
STATE 15,C1 ,M,51,2545
STATE 06,C1B,M,51,2530.16
STATE 17,C71,M,51,2497.95
STATE 02,C1 ,F,51,2465.76
STATE 06,C7B,M,51,2465
STATE 04,C7 ,F,51,2455.58
STATE 13,C7 ,M,51,2449.76
STATE 15,C1A,M,51,2395.98
STATE 06,C7B,F,51,2375.51
